"","name","image","reviewCount","rating","publishedDate","respondDate","verifiedOrder","title","content","reply","contentLength"
"93","Ann B",NA,2,NA,2019-08-16,2019-08-16,TRUE,"Very easy to set up and website easy to…","Very easy to set up and website easy to access.","Thanks for joining Atom Ann.  Really glad you found it easy to setup the App. KD",47
"94","Ian Hale",NA,4,NA,2019-08-16,2019-08-16,TRUE,"Simple no nonsense banking","Absolutely no complaints. Easy to use website with simple instructions and information.","Thanks for the positive feedback Ian.  I'm glad you found us easy to use. KD",87
"95","Jill",NA,4,NA,2019-08-16,2019-08-16,TRUE,"In my second year","In my second year, all good. If I need help just give them a call and get a quick and helpful answer. Great rate.","Hi Jill.  Thanks for choosing Atom for the 2nd year running and being part of the Atom family. KD",113
"96","David Green",NA,2,NA,2019-08-16,2019-08-16,TRUE,"easy to deal with and good…","easy to deal with and good communications","Hi David thanks for the feedback, I'm glad you find us easy to deal with. KD",41
"97","JG",NA,1,NA,2019-08-16,2019-08-16,TRUE,"Atom","Easy to navigate app","Glad you found the App easy to navigate, thanks for joining the Atom family. KD",20
"98","Marcus",NA,2,NA,2019-08-15,2019-08-16,TRUE,"Went online","Went online, took 3 minutes, new savings account created, all done and dusted, so easy, first class.  Higher interest rate would be nice but that's the way it is these days.","Hi Marcus thanks for the super feedback.  I'm happy you got up and running quickly. KD",173
"99","Beverley Harris",NA,1,NA,2019-08-15,2019-08-16,TRUE,"Ever since I was recommended by my…","Ever since I was recommended by my partner to try Atom, I can honestly say it's the best place for my money and so simple to do.  And if you have any issues or questions, it is just so lovely to be able to pick up the phone and talk to someone without endless multiple questions and queues.  They are so helpful and friendly.  I can't recommend Atom enough.","Hi Beverly.  Thanks for the excellent review and recommendation, and a shout out to your partner for recommending us.  Welcome to the Atom family. KD",357
"100","LOUISE DAVIES",NA,6,NA,2019-08-15,2019-08-16,TRUE,"Very easy to access and seamless…","Very easy to access and seamless transition whether you wish to change product or redeem your funds at the end of the fixed  term.","Hi Louise.  Thanks for the feedback, it's great you found our system easy to use. KD",130
"101","Ranjit Rai",NA,3,NA,2019-08-15,2019-08-16,TRUE,"I have been using atom for about 2…","I have been using atom for about 2 years now and can say out of all the online banks I use they are by far the very best their online portal layout is so user friendly and clear and easy to use everything you would want to now about your savings product is their.","Thanks for the brilliant feedback Ranjit and being part of the Atom family. KD",263
"102","A Smith",NA,2,NA,2019-08-15,2019-08-16,TRUE,"Very easy to set up and use and good…","Very easy to set up and use and good rates of interest","Thanks for taking the time to leave the positive feedback, welcome to the Atom family. KD",54
"103","Stephen",NA,1,NA,2019-08-15,2019-08-16,TRUE,"Very easy to use.","Very easy to use the app and set up all the usual banking requirements","Thanks for the positive feedback Stephen, glad you find the App easy to use. KD",70
"104","Jill Evans",NA,1,NA,2019-08-15,2019-08-16,TRUE,"I think atom bank is great","I think atom bank is great, a decent rate, and efficient friendly and helpful service.A couple of weeks ago one operator spent one and a half hours helping me.Thank you.","Hi Jill.  Thanks for the lovely feedback.  We are here 24/7 to support our customers. I'm really happy you were able to get the help you needed. KD",169
"105","Jane Clapham",NA,2,NA,2019-08-15,2019-08-16,TRUE,"My dealings with this bank have been…faultless!","My dealings with this bank have been really excellent. Every stage of the way everything is explained very clearly and you know what to expect.  Really easy to find the information that you need. Highly recommended.","Thanks for the super feedback Jane and the recommendation.  KD",215
"106","Mr Allan Smith",NA,5,NA,2019-08-15,2019-08-16,TRUE,"Excellent","Excellent , user friendly and up to date communication","Thanks for the positive feedback Allan, welcome to the Atom family.  KD",54
"107","Geoffrey Sayers",NA,1,NA,2019-08-15,2019-08-16,TRUE,"Very good","Very good results","Thanks for the kind words, Geoffrey. KD",17
"108","Paul Clarke",NA,4,NA,2019-08-15,2019-08-16,TRUE,"Just so easy to setup an account","Just so easy to setup an account. Would recommend if you don’t need your money for a few years.","Hi Paul.  Thanks for the recommendation.  I'm happy you found it easy to set the account up.  KD",95
"109","Jo",NA,1,NA,2019-08-15,2019-08-16,TRUE,"No fuss, no complications","Straight forward, user friendly banking app","Thanks for the great feedback Jo. KD",43
"110","Toby Griffiths",NA,3,NA,2019-08-15,2019-08-16,TRUE,"Modern Banking!","Great security, easy to use and pretty good interest rates. Had a few problems with the credit checks but apart from that they've been terrific!","Hi Toby, I'm glad everything worked out for you and you're now part of the Atom family. KD",144
"111","Alexander Burgess",NA,1,NA,2019-08-15,2019-08-16,TRUE,"Top service","Very easy! Good rates and simple, effective communication.","Thanks for the positive feedback, I'm glad you find the App easy. KD",58
"112","Rachel",NA,3,NA,2019-08-15,2019-08-16,TRUE,"So easy to use and love the flexibility…","So easy to use and love the flexibility that ATOM provides. It was my parents who recommended you and glad I listened","Thanks for joining the Atom family Rachel, and thanks for the recommendation from your parents.  KD",117
"113","Peter",NA,14,NA,2019-08-15,2019-08-16,TRUE,"Not Best Practice","Deposited lump sum and one day later with no warning the interest rate increased by 0.25 per cent. For 7 days the app warned me I had limited time to deposit more funds at the lower rate instead of saying the interest rate had increased. Not best practice in my view.","Hi Peter.  Thanks for the feedback.  I'll make the App development team aware of your concerns. If you need any further assistance we are here 24/7 to help.  You can chat in or call us on 0333 399 0050. KD",267
"114","Chris Knight",NA,4,NA,2019-08-15,2019-08-16,TRUE,"Excellent saving rates and simple app…","Excellent saving rates and simple app to use.","Thanks for the positive feedback Chris. KD",45
"115","Janette Urquijo",NA,7,NA,2019-08-15,2019-08-16,TRUE,"A great savings app!","Now on my second year and second account and I have found the ATOM app user friendly and when I have spoken to customer service they have been most helpful and professional.  I highly recommend","Hi Janette. Thanks for the recommendation and the kind words. KD",193
"116","Sam Lay",NA,8,NA,2019-08-15,2019-08-16,TRUE,"Like Clockwork!","This is my second investment with Atom.  The first one went like clockwork and the money and interest were paid out promptly.  I would not hesitate to invest again.","Thanks for the lovely words and your commitment to remain with  Atom. KD",164
"117","Mr Brian Eastman 910667",NA,7,NA,2019-08-15,2019-08-16,TRUE,"Quality","Easy to use,secure and very competitive","Thanks for the Super feedback Brian. KD",39
"118","Mr Johnson",NA,2,NA,2019-08-11,2019-08-12,FALSE,"Just set up account","Just set up account, which was easy and quick. Great app that steps you through the application process. Would recommend without hesitation!","Thanks for your excellent feedback, it is great to hear you would recommend us to others! Please don't hesitate to contact us at any time should you need to! DF",140
"119","Emma Fox",NA,1,NA,2019-08-08,2019-08-08,TRUE,"Awesome","An amazing experience, easy, clear and no issues. The app is awesome too!","Thanks for the super kind words Emma, welcome to the Atom family. KD",73
"120","Martyn Heaton",NA,1,NA,2019-08-07,2019-08-07,TRUE,"No issues","No issues, app is good and clear to use.Communication is timely and readable.","Thanks for the positive feedback Martyn. KD",77
